"BTS";"NUM_TRAINS";"NUM_NOSYS";"SUM_T10_TRAINS";"SUM_T10_SYS";"MIN_BFQ";"Q25_BFQ";"Q50_BFQ";"Q75_BFQ";"MAX_BFQ";"ANZ_SYS"
"185";21;1;11015,2183078678;12346,2910584002;1;1,05547743174054;1,07932467646316;1,1222580275237;1,43852249082918;3
"187A";137;10;71601,3466463639;79282,6428985949;1;1,08606332801328;1,10360276192045;1,13747965230847;1,25831032716584;2
"187B";40;6;21195,7791975965;23117,1198587064;1;1,03446672203623;1,10074636935496;1,11889801237448;1,34689518371506;2
"191";37;1;18167,0767086668;18944,217817704;1;1,01912777879367;1,03831437553724;1,05800670907681;1,10875499546098;2
"193A";100;7;49459,9676644381;52210,5127931866;1;1,0090977308561;1,05178194495746;1,12141009576438;1,15018968107456;2
"193B";104;9;52798,4366467357;55670,3366326114;1;1,01882621328476;1,02946247381694;1,07246581684895;1,24250452517176;2
"195A";92;7;45237,8560929486;48463,4490444621;1;1,03311090206974;1,05601307817557;1,13186855122922;1,21360221249257;2
"195";51;4;23901,1675919236;25857,0323911659;1;1,03349356840032;1,08050407893275;1,13186855122922;1,14966440883383;2
"197B";54;5;28129,3898303882;30570,7366675746;1;1,02299483536275;1,08584096067004;1,14310554338275;1,30992680170023;2
"19";52;5;27948,7153099837;31797,4794477269;1;1,08620311455309;1,15103820684855;1,18788717401077;1,38818247937799;2
"1";57;4;30353,7712407199;35080,5788638003;1;1,06967246119468;1,1628231603903;1,22995573994515;1,49053848600498;2
"201";49;6;24804,1271198896;25628,6171238881;1;1;1,00916594059329;1,0718306945407;1,14409477196316;2
"203";109;10;54013,8444737895;57215,1740261712;1;1;1,0184091371033;1,07970389927229;1,33829940929255;2
"207A";46;3;24413,3206132454;26304,4781334064;1;1,01882621328476;1,05208884413549;1,11491123212655;1,24250452517176;2
"209";42;4;22519,1776215552;25927,3103822272;1;1,06797272741716;1,16585393704806;1,26689271236013;1,44241362254934;2
"215A";142;10;71488,8732855487;75709,9392425478;1;1;1,01439531462284;1,08948193864406;1,34689518371506;2
"215B";123;10;63137,0874460278;66631,4735287966;1;1;1,00856405888808;1,07435852346949;1,34845903123517;2
"21";59;5;32273,9646878375;38201,6999713238;1;1,09495227752857;1,11852143510107;1,29121904124436;1,51116922068877;2
"221";38;2;18399,7693547538;19647,9278836461;1;1,00856405888808;1,07689173933371;1,11965548861073;1,15018968107456;2
"223";86;12;42572,4914678576;44259,7002640538;1;1;1,04410149476938;1,0518933466645;1,17235760137156;2
"225";23;0;11331,1075840177;11870,3618524183;1,00856405888808;1,00856405888808;1,03171041931422;1,08456948349734;1,16813501721849;2
"251";138;9;67423,1953324215;70266,4658557578;1;1,00916594059329;1,03030380874366;1,05923510829491;1,15395651991276;2
"253";17;1;8271,3162712019;8677,57422139736;1;1,0099284996406;1,03644818761773;1,06524751586254;1,13738528100257;2
"279";40;2;19987,0184183175;21571,2216649638;1;1,00878913605341;1,03565848768446;1,10488264089661;1,31162196767134;2
"287";1;0;494,965310774064;502,506316794503;1,0152354232838;1,0152354232838;1,0152354232838;1,0152354232838;1,0152354232838;1
"289";25;2;12558,4666432848;13618,7743354776;1;1,00877540409711;1,01707524665682;1,15044765377591;1,30222918856325;2
"291";25;1;13623,3354340536;15214,4443579529;1;1,07181142723637;1,11491123212655;1,13043406770962;1,37506218003155;2
"293";152;14;83342,431215258;96364,3373304094;1;1,06291776764699;1,12551620659496;1,2278572131194;1,49396664167568;2
"295";10;1;4904,55922444493;5581,64647128581;1;1,10654959688766;1,16100191852221;1,1799182534783;1,22257474343715;2
"297";46;1;23171,51355372;25652,7091075755;1;1,04930193693576;1,06055225933196;1,16024753134937;1,28792204307544;2
"299";14;6;8387,22519708884;8630,69027468064;1;1;1,0204953167289;1,03083829685689;1,24250452517176;2
"303";102;10;54550,9735442534;61655,9931954421;1;1,04904583379673;1,14098259513422;1,20886716502567;1,33951751781169;2
"305";30;2;14865,0646505188;15680,9513902776;1;1,00978630356018;1,03785046947488;1,0965961877225;1,16939940716404;2
"319";73;5;38634,8350281702;45090,9601576288;1;1,08470979162071;1,12228151798532;1,24887045181985;1,51572776905585;2
"31";29;1;14595,1696178095;16072,3994728234;1;1,05980493444779;1,08024550171563;1,12566507144358;1,35306891392664;2
"329";30;4;16165,2782161535;17839,3395178458;1;1,0508594066725;1,09904166765465;1,13842426893376;1,2753170881757;2
"33";85;8;45363,9047224496;53309,1706370981;1;1,06797272741716;1,16773658295885;1,26829237585965;1,49046562853273;2
"35";41;3;21443,959045102;24009,538571265;1;1,0748425672415;1,13518027955365;1,15536219438854;1,26800797803484;2
"37";136;13;77157,2931226803;88399,9110168497;1;1,07153165392156;1,16278800342165;1,23824320321722;1,43624315613046;2
"39A";63;4;33616,1807845135;38062,2995839113;1;1,0906330614835;1,12673460648464;1,18967080087931;1,27571146703728;2
"39B";59;5;31645,3940361197;35828,3271911217;1;1,10074636935496;1,14970850943629;1,1830153315743;1,33932630741287;2
"41";65;6;34539,2417846512;39225,8696018045;1;1,06797272741716;1,10378193460611;1,23614889969185;1,4173323061965;2
"43";39;2;22905,1677069214;26843,4221380197;1;1,0718306945407;1,12129082255521;1,26789218588385;1,62927380323755;3
"47";11;3;6122,51594358093;6835,13476593626;1;1,0299024672239;1,08842641959682;1,22618293018374;1,31937696905828;2
"53";82;5;47603,4496161078;53673,4109192557;1;1,04005719453528;1,11181278667518;1,17186544326932;1,51569444121636;3
"55A";29;6;15780,74606523;17376,3349349662;1;1,03225623663526;1,11223785338987;1,15537548921817;1,27850559326785;2
"55B";51;5;28720,5015244861;34021,9407476182;1;1,11249597666028;1,19976912968025;1,29874906365738;1,37912186521188;2
"57A";177;16;96277,7060857183;109301,003902885;1;1,06797272741716;1,13287332433589;1,20108171100516;1,37074075907211;2
"57B";134;13;70202,1634654932;78957,8644718386;1;1,06371712372516;1,12673623511075;1,17682977080149;1,30461612537143;2
"5";42;4;23294,7955466692;26428,4146959114;1;1,05980493444779;1,10350404610306;1,14734944591573;1,43491117767104;2
"61";38;2;19307,1991404776;21656,81188703;1;1,07896239752038;1,12219179259556;1,19143913567833;1,26243125807738;2
"63B";66;6;32855,6017431469;36811,0435250173;1;1,05109640358696;1,13127556344083;1,14277085977152;1,41498224428758;2
"65";50;4;26398,1048180115;29403,1909454207;1;1,0711326266145;1,11638813392253;1,17291728152364;1,28484065798986;2
"67";49;4;23727,9161908226;26012,6964258607;1;1,04674898647362;1,13127556344083;1,14277085977152;1,21169627852671;2
"71";44;4;20100,0312038277;22411,7933547508;1;1,12631051133049;1,13658452924231;1,14156092950257;1,20938216901162;2
"73";38;2;19560,7706602481;22006,0695872374;1;1,06969018737324;1,12379607031608;1,17815093294203;1,28064722033434;2
"741";42;9;23254,9543896163;25494,5506612052;1;1,03331824556026;1,08278017213429;1,16615406235706;1,30031094969947;2
"75";53;3;27296,9610772362;30616,9536899772;1;1,0748425672415;1,11643002827568;1,16773658295885;1,28064722033434;2
"777";3;0;1495,28881030857;1507,51895038351;1;1,00458297029664;1,00916594059329;1,01312059362506;1,01707524665682;1
"77A";124;10;66388,1166322997;73932,929352707;1;1,05980493444779;1,10343402574761;1,15442128010628;1,37591168992676;2
"77B";85;6;45935,1321916902;52730,1102845545;1;1,10160517810582;1,1518591046336;1,19895446069826;1,49053848600498;2
"79";135;13;71167,390851295;77621,414495901;1;1,01213668991886;1,05923510829491;1,12497195005535;1,38139952421985;2
"81A";107;8;55889,2886713688;61218,4335041405;1;1,01213668991886;1,05923510829491;1,14082990474928;1,35666397953036;2
"81B";27;2;14463,5968444918;16957,926571329;1;1,06517900103867;1,16811388077115;1,23499860553855;1,58716972721712;2
"87";56;4;30578,7076163683;35175,037003383;1;1,05890578175552;1,0923279254885;1,26470972777094;1,42823742408183;2
"89";137;7;69766,5749545994;74865,4416977937;1;1,02934237664498;1,03917252276896;1,08083085627366;1,35998393204229;2
"91";99;6;48951,9115617396;51236,8714860143;1;1,01001943418566;1,03716659393331;1,07799009138674;1,14842268273567;2
"93";25;5;13174,0152043186;13868,71390831;1;1,00764027083816;1,009562162476;1,0718306945407;1,30992680170023;2
"95";128;7;62719,6259940409;65201,8523023682;1;1,00916594059329;1,01779203544233;1,05522732773068;1,17384025148237;2
"97";274;22;138547,124197453;150649,061949581;1;1,00978630356018;1,04410149476938;1,13764391061868;1,33891887494633;2
"99";42;4;24631,075878186;28194,2186419355;1;1,02900940037579;1,06517900103867;1,09368324207611;1,91414033147287;3
"9A";62;1;32310,1387059546;36621,1880722449;1;1,10074636935496;1,11223785338987;1,19573155718281;1,31357085559381;2
"9B";70;5;35871,2650300084;39906,6520951191;1;1,06797272741716;1,11223785338987;1,14734337474647;1,28146995820763;2
