"tfz";"totalmass";"num_tfz";"vmax";"brh";"breakclass";"total_res";"t10";"sta"
"G1206-4";1900;1;50;50;"P";0,9524;1227,12105151181;"185"
"185CL1-1";2900;1;50;56;"G";0,9008;899,944830115219;"187A"
"185CL1-1";2900;1;50;56;"G";0,9008;899,944830115219;"187B"
"185CL1-1";2900;1;50;57;"G";0,9231;899,944830115219;"19"
"285-2";2600;1;60;50;"P";0,9189;1032,98345043618;"191"
"185CL1-1";2900;1;50;60;"G";0,906;899,944830115219;"193A"
"185CL1-1";2900;1;50;60;"G";0,9135;899,944830115219;"193B"
"285-2";2600;1;60;61;"P";0,9216;1032,98345043618;"195"
"285-2";2600;1;60;54;"P";0,9239;1032,98345043618;"195A"
"285-2";2600;1;60;53;"G";0,9259;1032,98345043618;"197B"
"185CL1-1";2900;1;50;60;"G";0,906;899,944830115219;"201"
"203-1";1000;1;70;55;"G";0,9266;782,31639342372;"203"
"185CL1-1";2900;1;50;54;"G";0,9348;899,944830115219;"207A"
"285-2";2400;1;60;47;"G";0,9048;956,469649570973;"209"
"285-2";2400;1;60;50;"G";0,9153;956,469649570973;"21"
"185CL1-1";2900;1;50;60;"G";0,9085;899,944830115219;"215A"
"185CL1-1";2900;1;50;58;"G";0,9024;899,944830115219;"215B"
"285-2";2300;1;60;61;"G";0,9388;952,523710078477;"221"
"285-2";2300;1;60;61;"G";0,9388;952,523710078477;"223"
"285-2";2300;1;60;61;"G";0,9388;952,523710078477;"225"
"203-1";1000;1;70;65;"G";0,9275;782,31639342372;"251"
"285-2";2600;1;60;67;"P";0,9412;1032,98345043618;"253"
"185CL1-1";2900;1;50;56;"G";0,9008;899,944830115219;"279"
"185CL1-1";2900;1;50;56;"G";0,9008;899,944830115219;"287"
"185CL1-1";2900;1;50;61;"G";0,9041;899,944830115219;"289"
"285-2";2300;1;60;64;"G";0,96;952,523710078477;"291"
"285-2";2400;1;60;50;"G";0,9211;956,469649570973;"293"
"185CL1-1";2900;1;50;56;"G";0,9008;899,944830115219;"295"
"185CL1-1";2900;1;50;56;"G";0,9008;899,944830115219;"297"
"185CL1-1";2900;1;50;56;"G";0,9008;899,944830115219;"299"
"185CL1-1";2900;1;50;54;"G";0,9412;899,944830115219;"303"
"285-2";2600;1;60;55;"P";0,9;1032,98345043618;"305"
"185CL1-1";2900;1;50;52;"G";0,9023;899,944830115219;"31"
"180-1";1900;1;50;44;"G";0,9041;950,91154106841;"319"
"185CL1-1";2900;1;50;52;"G";0,9023;899,944830115219;"329"
"152-2";3000;1;50;37;"G";0,9059;909,474849977836;"33"
"185CL1-1";2900;1;50;62;"G";0,9024;899,944830115219;"35"
"180-1";2200;1;60;54;"G";0,9044;1171,53856994013;"37"
"185CL1-1";2900;1;50;52;"G";0,9023;899,944830115219;"39A"
"185CL1-1";2900;1;50;60;"G";0,9153;899,944830115219;"39B"
"285-2";2300;1;60;54;"G";0,9077;952,523710078477;"41"
"1293-2";1700;1;50;51;"G";0,9487;1468,67315441507;"43"
"185CL1-1";2900;1;50;52;"G";0,9023;899,944830115219;"47"
"285-2";2500;1;60;50;"G";0,9048;983,383650415768;"5"
"285-2";2500;1;50;50;"G";0,9024;1020,70135264965;"53"
"185CL1-1";2900;1;50;58;"G";0,9217;899,944830115219;"55A"
"285-2";2500;1;60;49;"G";0,902;983,383650415768;"55B"
"185CL1-1";2900;1;50;40;"G";0,904;899,944830115219;"57A"
"185CL1-1";2900;1;50;56;"G";0,9254;899,944830115219;"57B"
"285-2";2300;1;60;56;"G";0,9211;952,523710078477;"61"
"185CL1-1";2900;1;50;54;"G";0,9394;899,944830115219;"63B"
"185CL1-1";2900;1;50;53;"G";0,92;899,944830115219;"65"
"285-2";2300;1;60;54;"G";0,9796;952,523710078477;"67"
"185CL1-1";2900;1;50;63;"G";0,9318;899,944830115219;"71"
"285-2";2300;1;60;65;"G";0,9211;952,523710078477;"73"
"185CL1-1";2900;1;50;55;"G";0,9038;899,944830115219;"741"
"285-2";2300;1;60;61;"G";0,9245;952,523710078477;"75"
"185CL1-1";2900;1;50;56;"G";0,9012;899,944830115219;"777"
"185CL1-1";2900;1;50;56;"G";0,9516;899,944830115219;"77A"
"185CL1-1";2900;1;50;56;"G";0,9294;899,944830115219;"77B"
"185CL1-1";2900;1;50;60;"G";0,904;899,944830115219;"79"
"203-1";1000;1;70;61;"G";0,9159;782,31639342372;"81A"
"185CL1-1";2900;1;50;56;"G";0,9157;899,944830115219;"81B"
"185CL1-1";2900;1;50;56;"G";0,9157;899,944830115219;"87"
"185CL1-1";2900;1;50;58;"G";0,9217;899,944830115219;"89"
"203-1";1000;1;70;62;"G";0,9091;782,31639342372;"91"
"185CL1-1";2900;1;50;60;"G";0,9097;899,944830115219;"93"
"203-1";1000;1;70;65;"G";0,9141;782,31639342372;"95"
"185CL1-1";2900;1;50;60;"G";0,9097;899,944830115219;"97"
"185CL1-1";2900;1;50;52;"G";0,9107;899,944830115219;"99"
"185CL1-1";2900;1;50;55;"G";0,9038;899,944830115219;"9A"
"285-2";2300;1;60;60;"G";0,9;952,523710078477;"9B"
