"tfz";"totalmass";"num_tfz";"vmax";"brh";"breakclass";"total_res";"t10";"sta"
"180-1";1900;1;50;52;"G";0,9059;950,91154106841;"33"
"180-1";2000;1;70;62;"G";0,9024;908,8198980868;"35"
"180-1";2200;1;60;54;"G";0,9044;1171,53856994013;"37"
"180-1";2000;1;70;52;"G";0,9023;908,8198980868;"39A"
"180-1";2000;1;70;60;"G";0,9153;908,8198980868;"39B"
"285-2";2300;1;60;54;"G";0,9077;952,523710078477;"41"
"1293-2";1700;1;50;51;"G";0,9487;1468,67315441507;"43"
"180-1";2000;1;70;52;"G";0,9023;908,8198980868;"47"
"285-2";2500;1;60;50;"G";0,9048;983,383650415768;"5"
"285-2";2500;1;50;50;"G";0,9024;1020,70135264965;"53"
"180-1";2000;1;70;58;"G";0,9036;908,8198980868;"55A"
"285-2";2500;1;60;49;"G";0,902;983,383650415768;"55B"
"180-1";2000;1;70;40;"G";0,904;908,8198980868;"57A"
"180-1";2000;1;70;56;"G";0,9104;908,8198980868;"57B"
"285-2";2300;1;60;56;"G";0,9211;952,523710078477;"61"
"180-1";2000;1;70;54;"G";0,9242;908,8198980868;"63B"
"180-1";2000;1;70;53;"G";0,92;908,8198980868;"65"
"285-2";2300;1;60;54;"G";0,9796;952,523710078477;"67"
"180-1";2000;1;70;63;"G";0,9318;908,8198980868;"71"
"285-2";2300;1;60;65;"G";0,9211;952,523710078477;"73"
"180-1";2000;1;70;56;"G";0,9038;908,8198980868;"741"
"285-2";2300;1;60;61;"G";0,9245;952,523710078477;"75"
"180-1";2000;1;70;56;"G";0,9012;908,8198980868;"777"
"180-1";2000;1;70;56;"G";0,9274;908,8198980868;"77A"
"180-1";2000;1;70;42;"G";0,9059;908,8198980868;"77B"
"180-1";2000;1;70;56;"G";0,9096;908,8198980868;"79"
"203-1";1000;1;70;61;"G";0,9159;782,31639342372;"81A"
"180-1";2000;1;70;56;"G";0,9157;908,8198980868;"81B"
"180-1";2000;1;70;56;"G";0,9157;908,8198980868;"87"
"180-1";2000;1;70;58;"G";0,9036;908,8198980868;"89"
"203-1";1000;1;70;62;"G";0,9091;782,31639342372;"91"
"180-1";2000;1;70;60;"G";0,9097;908,8198980868;"93"
"203-1";1000;1;70;65;"G";0,9141;782,31639342372;"95"
"180-1";2000;1;70;60;"G";0,9097;908,8198980868;"97"
"180-1";2000;1;70;52;"G";0,9107;908,8198980868;"99"
"180-1";2000;1;70;56;"G";0,9038;908,8198980868;"9A"
"285-2";2300;1;60;60;"G";0,9;952,523710078477;"9B"
