"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10km";"X";"T10kmRound";"COVERAGE";"BrH";"STA";"GAIN";"NAME";"LZB";"ELECTRIC"
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9242;54;"63B";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,68;53;"65";6552,54225569935;"G13";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,92;53;"65";0;"S90";FALSE;1
800;"P";100;"152-3";1;448,585113449094;294;449;0,326530612244898;63;"67";14853,8147982984;"G5";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,918367346938776;54;"67";202,351411618687;"G12";FALSE;1
3000;"G";50;"152-2";1;909,474849977836;NA;910;0,9796;54;"67";0;"S90";FALSE;1
800;"P";100;"152-3";1;448,585113449094;294;449;0,795454545454545;63;"71";11323,4377999121;"G5";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9318;63;"71";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,657894736842105;56;"73";8252,119332388;"G13";FALSE;1
2400;"G";80;"145-2";1;719,55876319756;6305;720;0,973684210526316;62;"73";1416,45988133081;"G2";FALSE;1
3000;"G";50;"152-2";1;909,474849977836;NA;910;0,9211;65;"73";0;"S90";FALSE;1
1100;"P";80;"180-1";1;586,388768992919;5012;587;0,571428571428571;56;"741";7052,20457552387;"G4";FALSE;1
2600;"G";70;"145-2";1;764,978717363646;8935;765;0,785714285714286;25;"741";771,28556702428;"G8";FALSE;1
2900;"G";50;"185CL1-1";1;899,944830115219;NA;900;0,9038;55;"741";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,735849056603774;56;"75";12873,3061585253;"G13";FALSE;1
2400;"G";80;"145-2";1;719,55876319756;6305;720;0,943396226415094;60;"75";1214,10846971212;"G2";FALSE;1
3000;"G";50;"152-2";1;909,474849977836;NA;910;0,9245;61;"75";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;1;65;"777";718,672089107694;"G12";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9012;56;"777";0;"S90";FALSE;1
1100;"P";80;"180-1";1;586,388768992919;5012;587;0,653225806451613;56;"77A";15043,5742378896;"G4";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9274;56;"77A";0;"S90";FALSE;1
1100;"P";80;"180-1";1;586,388768992919;5012;587;0,6;56;"77B";9471,88007570828;"G4";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9059;56;"77B";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,637037037037037;58;"79";30132,1468226929;"G12";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,748148148148148;56;"79";1735,39252580463;"G9";FALSE;1
2900;"G";50;"185CL1-1";1;899,944830115219;NA;900;0,904;60;"79";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,626168224299065;58;"81A";16734,0438647305;"G12";FALSE;1
1000;"G";70;"203-1";1;782,31639342372;NA;783;0,9159;61;"81A";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,555555555555556;60;"81B";2890,82746574971;"G13";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9036;55;"81B";0;"S90";FALSE;1
1100;"P";80;"180-1";1;586,388768992919;5012;587;0,607142857142857;56;"87";6314,58671713885;"G4";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9036;55;"87";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,759124087591241;60;"89";24913,9657557334;"G12";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9036;58;"89";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,818181818181818;60;"91";19404,1464059077;"G12";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9091;66;"91";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,72;65;"93";4312,03253464616;"G12";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,903;60;"93";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,921875;60;"95";28267,768838236;"G12";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9453;65;"95";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,708029197080292;55;"97";46474,1284289642;"G12";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,903;60;"97";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,666666666666667;42;"99";5396,21126939947;"G13";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9286;42;"99";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,532258064516129;60;"9A";13463,2996441819;"G12";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,854838709677419;56;"9A";1542,57113404856;"G9";FALSE;1
2900;"G";50;"185CL1-1";1;899,944830115219;NA;900;0,9038;55;"9A";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,571428571428571;60;"9B";16834,3234380715;"G12";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,871428571428571;56;"9B";1416,45988133081;"G9";FALSE;1
3000;"G";50;"152-2";1;909,474849977836;NA;910;0,9;60;"9B";0;"S90";FALSE;1
