"BTS";"NUM_TRAINS";"NUM_NOSYS";"SUM_T10_TRAINS";"SUM_T10_SYS";"MIN_BFQ";"Q25_BFQ";"Q50_BFQ";"Q75_BFQ";"MAX_BFQ";"ANZ_SYS"
"155B";83;10;44592,9310240406;50552,6447028417;1;1,0783175425252;1,10270161499503;1,15273984767097;1,46094024589412;2
"157A";85;8;43135,6426494482;49225,0526911554;1;1,09130865802511;1,11747772608357;1,16429595384919;1,43491117767104;2
"157B";104;7;53684,6094796311;62470,3999707322;1;1,0919361120423;1,13435148574992;1,17858930543915;1,51620600215228;2
"157";79;4;40280,972970337;46657,8828815784;1;1,09139232867698;1,12461469659256;1,17149124713484;1,54024025692562;2
"15";17;1;9968,58998946591;12064,8936943813;1;1,07588912262854;1,18837544433451;1,33644912558939;1,43454911290957;3
"161";72;6;39234,4325609415;45389,6425357314;1;1,05539144508093;1,18343008358661;1,25499559709566;1,3632557228543;2
"163A";27;2;13851,0000377395;14538,3118469563;1;1;1,03831437553724;1,08732874613789;1,14192129117763;3
"163B";78;7;39079,7584679495;40988,4128797378;1;1;1,05297188754259;1,08971635997335;1,18825866009492;2
"165";47;2;25033,5133898677;30096,107851156;1;1,16982449107664;1,21044593501325;1,26354853381488;1,44776453861593;2
"167A";25;2;13582,9006378221;15533,9135256359;1;1,03685945605351;1,1628231603903;1,20922689354024;1,33321939516778;2
"167";40;3;20774,7859292599;23777,7866257203;1;1,10353841730344;1,14821593737108;1,20069180228257;1,34478391288508;2
"169";182;11;93132,4246789217;106162,910512854;1;1,09236979988806;1,12566507144358;1,14079994544821;1,48623674935989;2
"171A";1;0;592,84316948591;597,493577786885;1,00784424707973;1,00784424707973;1,00784424707973;1,00784424707973;1,00784424707973;1
"171";10;0;5365,79944494219;6128,42815877331;1,00784424707973;1,05911939091484;1,14418998697594;1,18394372499809;1,34322534549152;2
"173A";20;1;12426,2846167409;13790,0570763018;1;1,02100864123349;1,11984959852789;1,18303691727254;1,44974396317502;3
"173B";178;13;90264,2773861344;102404,884784735;1;1,09287217940328;1,12566507144358;1,13575014285034;1,48623674935989;2
"173C";199;4;100829,876111912;118659,318934778;1;1,14826950132303;1,16947611509481;1,18748968334161;1,48623674935989;2
"177A";134;10;69087,4292485488;79174,1016220456;1;1,09249542308674;1,12566507144358;1,16131020250823;1,52281243217674;2
"177B";50;3;25867,3599326204;29080,779224848;1;1,10232855724102;1,12461469659256;1,13469035746892;1,3676978436383;2
"17";61;3;32249,1611134271;38589,9228251992;1;1,09655662279793;1,26784213264175;1,30086271078979;1,39303202186387;2
"181";67;5;33435,1477935991;34686,6267962934;1;1;1,03315646251058;1,05531069573397;1,17227649273016;2
"183";33;5;16586,592824172;17615,909906616;1;1,04949960920066;1,07433550597885;1,09365453998511;1,13877209990334;2
"185";21;1;11015,2183078678;11814,1030393128;1;1,02940657146431;1,05014782313913;1,10815459601183;1,43852249082918;3
"187A";137;10;71601,3466463639;81393,8551945307;1;1,0783175425252;1,10257297373919;1,14853870020764;1,46304517744311;2
"187B";40;5;21195,7791975965;23496,7202713795;1;1,03527678422947;1,10074636935496;1,123620647736;1,5694003882567;2
"191";37;1;18167,0767086668;18944,217817704;1;1,01912777879367;1,03831437553724;1,05800670907681;1,10875499546098;2
"193A";100;7;49459,9676644381;52210,5127931866;1;1,0090977308561;1,05178194495746;1,12141009576438;1,15018968107456;2
"193B";104;10;52798,4366467357;56746,2574540985;1;1,01118488691106;1,02174137413444;1,06528922807777;1,52797521202795;2
"195A";92;7;45237,8560929486;48158,1359135813;1;1;1,07843163235807;1,10278714417916;1,22889525652149;2
"195";51;4;23901,1675919236;25078,8151614701;1;1;1,07600258545322;1,08351981532825;1,22889525652149;2
"197B";54;5;28129,3898303882;31741,9362808571;1;1,02299483536275;1,08584096067004;1,15018968107456;1,52632488112832;2
"19";52;4;27948,7153099837;32802,5748163552;1;1,07897947431809;1,20832554756434;1,24826019141834;1,52480616059809;2
"1";57;5;30353,7712407199;35026,6171451951;1;1,06967246119468;1,1628231603903;1,22654385949002;1,51132769099586;2
"201";49;6;24804,1271198896;25628,6171238881;1;1;1,00916594059329;1,0718306945407;1,14409477196316;2
"203";109;10;54013,8444737895;58812,2644079201;1;1;1,0184091371033;1,07970389927229;1,55938460389637;2
"207A";46;2;24413,3206132454;27729,996646047;1;1,10074636935496;1,11098978413769;1,17612748140326;1,33837571968062;2
"209";42;3;22519,1776215552;25697,4709432742;1;1,01715973958043;1,07346713383198;1,12657416727037;1,60173332860785;3
"215A";142;11;71488,8732855487;77947,0328265866;1;1;1,01204492826416;1,08948193864406;1,5694003882567;2
"215B";123;8;63137,0874460278;69235,6701194455;1;1;1,00856405888808;1,08948193864406;1,57122258120453;2
"21";59;5;32273,9646878375;38201,6999713238;1;1,09495227752857;1,11852143510107;1,29121904124436;1,51116922068877;2
"221";38;2;18399,7693547538;19647,9278836461;1;1,00856405888808;1,07689173933371;1,11965548861073;1,15018968107456;2
"223";86;12;42572,4914678576;44259,7002640538;1;1;1,04410149476938;1,0518933466645;1,17235760137156;2
"225";23;0;11331,1075840177;11870,3618524183;1,00856405888808;1,00856405888808;1,03171041931422;1,08456948349734;1,16813501721849;2
"251";138;9;67423,1953324215;70266,4658557578;1;1,00916594059329;1,03030380874366;1,05923510829491;1,15395651991276;2
"253";17;1;8271,3162712019;8677,57422139736;1;1,0099284996406;1,03644818761773;1,06524751586254;1,13738528100257;2
"287";1;0;494,965310774064;502,506316794503;1,0152354232838;1,0152354232838;1,0152354232838;1,0152354232838;1,0152354232838;1
"289";25;3;12558,4666432848;14041,5955274083;1;1,10243379757172;1,1125386402683;1,12125812658807;1,38466016183512;2
"291";25;1;13623,3354340536;15542,9547017536;1;1,04463064976506;1,16120247164438;1,18343008358661;1,42718512563532;2
"293";152;13;83342,431215258;97131,8735994392;1;1,07664060754393;1,12551620659496;1,24043084652391;1,51812720660663;2
"295";10;0;4904,55922444493;5924,06809440159;1,05974064535333;1,14811054114825;1,2046080398907;1,22423485429113;1,48623674935989;2
"297";46;1;23171,51355372;26931,8706129282;1;1,10601937226922;1,12793165445036;1,19958915651578;1,3883921591653;2
"299";14;4;8387,22519708884;9077,09310718851;1;1,00279622172777;1,0215747575734;1,04780605187596;1,52281243217674;2
"303";102;9;54550,9735442534;63066,0230784957;1;1,06163549807711;1,16982449107664;1,25219867488975;1,36321642707414;2
"305";30;2;14865,0646505188;15680,9513902776;1;1,00978630356018;1,03785046947488;1,0965961877225;1,16939940716404;2
"319";73;7;38634,8350281702;44770,7382911689;1;1,05881601467195;1,11627076408151;1,2477051121926;1,54024025692562;2
"31";29;1;14595,1696178095;16139,6883314812;1;1,05980493444779;1,08024550171563;1,12566507144358;1,48623674935989;2
"329";30;4;16165,2782161535;18175,7838111347;1;1,0508594066725;1,09904166765465;1,15769708110226;1,4008326582811;2
"33";85;8;45363,9047224496;53745,077409044;1;1,06797272741716;1,18162238293643;1,28259690390979;1,51456957475948;2
"35";41;3;21443,959045102;25288,2186444238;1;1,12820124297445;1,19091691001244;1,28532185430059;1,35968602401051;2
"37";136;13;77157,2931226803;87912,409462517;1;1,06552576008738;1,14696303805287;1,24059077662669;1,45786312745388;2
"39A";63;4;33616,1807845135;39250,202084091;1;1,09903844323083;1,14467286009682;1,24184040118186;1,44285132736224;2
"39B";59;5;31645,3940361197;36858,9065418911;1;1,11936688031023;1,16774363980948;1,24766720012294;1,34230890492453;2
"41";65;4;34539,2417846512;39904,7327662247;1;1,08904471116624;1,14192129117763;1,21350681317029;1,48623674935989;2
"43";39;2;22905,1677069214;26569,9993280889;1;1,03730106784885;1,16743192626132;1,27482692490597;1,56444045596366;3
"47";11;4;6122,51594358093;6816,21381138836;1;1;1,05881601467195;1,12963998262516;1,44922887333424;2
"53";82;4;47603,4496161078;53017,9288569383;1;1,06797272741716;1,10594527722508;1,18088120102344;1,48233000833033;3
"55A";29;3;15780,74606523;18140,4009754738;1;1,04907550627605;1,14155365211598;1,28440587708343;1,39512323144958;2
"55B";51;5;28720,5015244861;34240,4798023753;1;1,08764290580664;1,21805996567472;1,31750798564569;1,49857452816138;2
"57A";177;16;96277,7060857183;111659,997312094;1;1,06797272741716;1,14548178629272;1,24315312681309;1,44922887333424;2
"57B";134;10;70202,1634654932;82263,3293397121;1;1,08829083100693;1,17111437725322;1,2481747232546;1,46489902112123;2
"5";42;4;23294,7955466692;26413,538463943;1;1,05881601467195;1,102474350035;1,14627883705179;1,43491117767104;2
"61";38;1;19307,1991404776;22320,0892052927;1;1,08241867565634;1,12887485600959;1,22669490519106;1,43491117767104;2
"63B";66;5;32855,6017431469;38545,2252223501;1;1,05278936793351;1,13765212764672;1,25221678993412;1,61041940923731;2
"65";50;4;26398,1048180115;29999,1519962542;1;1,06504208974441;1,13771069259536;1,21105867764529;1,38688144621101;2
"67";49;4;23727,9161908226;25749,6561184484;1;1,01254599863964;1,12157023593209;1,13176736279782;1,21169627852671;2
"71";44;4;20100,0312038277;21825,1628463059;1;1,07986766406362;1,09229779051257;1,09428649820128;1,20938216901162;2
"73";38;1;19560,7706602481;23508,3571195377;1;1,09832004993505;1,17639479215726;1,30842199488455;1,49173046231496;2
"741";42;4;23254,9543896163;26666,085918082;1;1,057107476371;1,14181449426451;1,20874431428354;1,42828639335896;2
"75";53;1;27296,9610772362;32214,7125487237;1;1,09670456164732;1,15046192546778;1,25067389138664;1,54642884399841;2
"777";3;0;1495,28881030857;1507,51895038351;1;1,00458297029664;1,00916594059329;1,01312059362506;1,01707524665682;1
"77A";124;7;66388,1166322997;76663,2317678191;1;1,05881601467195;1,10299982295082;1,26684040208616;1,51132769099586;2
"77B";85;6;45935,1321916902;52833,4128385507;1;1,10160517810582;1,1518591046336;1,19895446069826;1,51132769099586;2
"79";135;11;71167,390851295;80180,2056931939;1;1,02442507165173;1,07272448717964;1,17538016035247;1,51735563304436;2
"81A";107;8;55889,2886713688;61218,4335041405;1;1,01213668991886;1,05923510829491;1,14082990474928;1,35666397953036;2
"81B";27;2;14463,5968444918;17061,2291253252;1;1,06517900103867;1,17673857043149;1,25222368185497;1,60930669122325;2
"87";56;5;30578,7076163683;35143,6180976442;1;1,10386758169563;1,1518591046336;1,19825503513448;1,44815768837804;2
"89";137;12;69766,5749545994;76672,3396405265;1;1,02059485319124;1,03002771891627;1,08548047845148;1,56010640441159;2
"91";99;6;48951,9115617396;51236,8714860143;1;1,01001943418566;1,03716659393331;1,07799009138674;1,14842268273567;2
"93";25;4;13174,0152043186;14083,6697587773;1;1,04343763569622;1,05461595944442;1,07189244776684;1,33475652021359;2
"95";128;7;62719,6259940409;65201,8523023682;1;1,00916594059329;1,01779203544233;1,05522732773068;1,17384025148237;2
"97";274;21;138547,124197453;157041,897519785;1;1,02201768769233;1,05267696342004;1,15213182706524;1,56010640441159;2
"99";42;4;24631,075878186;27655,9500225344;1;1,05014515655733;1,10131665114193;1,17149124713484;1,70301734468198;3
"9A";62;3;32310,1387059546;37260,9738551983;1;1,07616613790161;1,11569879773923;1,21870097854086;1,44285132736224;2
"9B";70;3;35871,2650300084;41631,4120609263;1;1,06797272741716;1,12070954351603;1,20585462376911;1,49527839364693;2
