"BTS";"NUM_TRAINS";"NUM_NOSYS";"SUM_T10_TRAINS";"SUM_T10_SYS";"MIN_BFQ";"Q25_BFQ";"Q50_BFQ";"Q75_BFQ";"MAX_BFQ";"ANZ_SYS"
"129";34;3;19022,2753666031;22244,3160879052;1;1,1024731652702;1,14392168697353;1,23716599702943;1,62642570792894;2
"131A";166;15;80979,0304007449;84853,7903335517;1;1,00781751102966;1,02894200386692;1,08874087349863;1,18825866009492;2
"131B";267;24;131671,658976552;137103,311146933;1;1,00764027083816;1,01912777879367;1,05923510829491;1,17329716128294;2
"133A";147;10;85757,0170670154;103810,96399206;1;1,07121230042555;1,19895446069826;1,34063427943076;1,60233791111738;2
"133B";106;10;59293,1197512098;69780,6344877546;1;1,09957363303346;1,17496270875046;1,2623353809631;1,47937590782885;2
"137";16;0;8118,59069025049;8550,9350851196;1;1;1,01602277592448;1,01602277592448;1,24381616863779;2
"139A";111;9;59746,7550823534;67644,3761223851;1;1,00889310164451;1,12420814528524;1,2219674476364;1,47598759041165;2
"139B";98;6;57867,2595871948;69895,6340904581;1;1,09718686883728;1,21005785174453;1,34274187975996;1,58047029439799;2
"143B";39;2;19573,4184414771;21359,0791205167;1;1,03706245216895;1,05547743174054;1,10241561158588;1,60638990561866;3
"143";53;4;28040,3966556472;32480,8528240328;1;1,09306141034986;1,13262547496802;1,23939190766921;1,38133863067635;2
"145B";25;1;14386,4328799695;16711,251746821;1;1,06403765557863;1,1594877032115;1,24235200536161;1,47516586067767;2
"147";40;4;22540,2239819462;26160,9650264819;1;1,05075352279316;1,12378548827307;1,26533358678244;1,55236481227005;2
"149";99;7;53370,3398418444;62846,7533063704;1;1,13345093399912;1,19831177558847;1,22654040300294;1,50318562506831;2
"151";18;0;10851,1669566763;12259,6155543941;1;1;1,06845238579556;1,14184349665032;1,51115044275899;3
"153";176;15;89672,4007803031;98505,6700831602;1;1,02854737014336;1,06076598048162;1,16454315330708;1,33743465559301;2
"155B";83;10;44592,9310240406;49120,4120672795;1;1,07932467646316;1,10373152332548;1,14184368263491;1,28364356269422;2
"157A";85;8;43135,6426494482;47154,6498778684;1;1,03484891726344;1,0599379745581;1,14308137268492;1,28647803232178;2
"157B";104;9;53684,6094796311;59009,2291578679;1;1,00889310164451;1,04410149476938;1,16160115111329;1,3306387496032;2
"157";79;7;40280,972970337;44014,9610596009;1;1,0392244952914;1,06306417378361;1,14495631763136;1,29549606463233;2
"15";17;1;9968,58998946591;11782,2132718202;1;1,12126948038175;1,20351645942822;1,24059077662669;1,32487058550528;2
"161";72;6;39234,4325609415;44841,9094826632;1;1,05872055634463;1,14488995513765;1,22960051571783;1,33951751781169;2
"163A";27;2;13851,0000377395;14538,3118469563;1;1;1,03831437553724;1,08732874613789;1,14192129117763;3
"163B";78;7;39079,7584679495;40988,4128797378;1;1;1,05297188754259;1,08971635997335;1,18825866009492;2
"165";47;2;25033,5133898677;29164,7540678228;1;1,08948193864406;1,12736641656825;1,2127349333757;1,53344828468998;2
"167A";25;3;13582,9006378221;15030,0483605525;1;1,01118488691106;1,10335651147812;1,19919034695504;1,34231988798118;2
"167";40;3;20774,7859292599;23195,9100557748;1;1;1,05166830153215;1,21845633425091;1,35247712319187;2
"169";182;17;93132,4246789217;101560,684120736;1;1,0304502747279;1,05415016591691;1,11302261999243;1,35005697114819;2
"171A";1;0;592,84316948591;597,493577786885;1,00784424707973;1,00784424707973;1,00784424707973;1,00784424707973;1,00784424707973;1
"171";10;0;5365,79944494219;5937,85027629928;1,03527718389171;1,06718505560267;1,10117401952987;1,13724783819601;1,23587758563586;2
"173A";20;1;12426,2846167409;13721,6650157865;1;1,01234580028388;1,03685945605351;1,15208597508375;1,59646906843152;3
"173B";178;13;90264,2773861344;99025,7702068495;1;1,03114782194634;1,05983335117506;1,13996553800548;1,35005697114819;2
"173C";199;15;100829,876111912;112852,772626525;1;1,0375179446125;1,06046676132434;1,20838016103856;1,35005697114819;2
"177A";134;14;69087,4292485488;76154,5905602585;1;1,04364194713141;1,06879541667125;1,13100652269146;1,29775234940937;2
"177B";50;3;25867,3599326204;28102,8507514422;1;1,00880482848396;1,03475860456837;1,12962954770791;1,35005697114819;2
"17";61;6;32249,1611134271;36722,7706316289;1;1,06797272741716;1,14782548783986;1,25346912505485;1,35671991472122;2
"181";67;5;33435,1477935991;34686,6267962934;1;1;1,03315646251058;1,05531069573397;1,17227649273016;2
"183";33;5;16586,592824172;17615,909906616;1;1,04949960920066;1,07433550597885;1,09365453998511;1,13877209990334;2
"185";21;1;11015,2183078678;12121,2201073029;1;1,01030307262306;1,05759374233606;1,09306141034986;1,43852249082918;3
"187A";137;10;71601,3466463639;79681,3422690428;1;1,08606332801328;1,10373152332548;1,14224959160665;1,28549304410893;2
"187B";40;5;21195,7791975965;23223,3059685429;1;1,03527678422947;1,10074636935496;1,123620647736;1,37894120675866;2
"191";37;1;18167,0767086668;18944,217817704;1;1,01912777879367;1,03831437553724;1,05800670907681;1,10875499546098;2
"193A";100;7;49459,9676644381;52210,5127931866;1;1,0090977308561;1,05178194495746;1,12141009576438;1,15018968107456;2
"193B";104;9;52798,4366467357;55724,4612293323;1;1,01118488691106;1,02174137413444;1,06611223049801;1,34254330414153;2
"195A";92;7;45237,8560929486;48158,1359135813;1;1;1,07843163235807;1,10278714417916;1,22889525652149;2
"195";51;4;23901,1675919236;25078,8151614701;1;1;1,07600258545322;1,08351981532825;1,22889525652149;2
"197B";54;5;28129,3898303882;30739,4171704564;1;1,02299483536275;1,08584096067004;1,14377320264796;1,34109325398268;2
"19";52;5;27948,7153099837;31797,4794477269;1;1,08620311455309;1,15103820684855;1,18788717401077;1,38818247937799;2
"1";57;4;30353,7712407199;35080,5788638003;1;1,06967246119468;1,1628231603903;1,22995573994515;1,49053848600498;2
"201";49;6;24804,1271198896;25628,6171238881;1;1;1,00916594059329;1,0718306945407;1,14409477196316;2
"203";109;7;54013,8444737895;57972,1829987629;1;1,00764027083816;1,02569787663305;1,11219430154436;1,37014091724949;2
"207A";46;3;24413,3206132454;26445,9976610446;1;1,01118488691106;1,04419804379355;1,14143777366317;1,27206683196953;2
"209";42;4;22519,1776215552;25927,3103822272;1;1,06797272741716;1,16585393704806;1,26689271236013;1,44241362254934;2
"215A";142;11;71488,8732855487;75966,5183336749;1;1;1,01204492826416;1,08948193864406;1,37894120675866;2
"215B";123;10;63137,0874460278;66953,4999433892;1;1;1,00856405888808;1,07435852346949;1,3805422621434;2
"21";59;5;32273,9646878375;38201,6999713238;1;1,09495227752857;1,11852143510107;1,29121904124436;1,51116922068877;2
"221";38;2;18399,7693547538;19647,9278836461;1;1,00856405888808;1,07689173933371;1,11965548861073;1,15018968107456;2
"223";86;12;42572,4914678576;44259,7002640538;1;1;1,04410149476938;1,0518933466645;1,17235760137156;2
"225";23;0;11331,1075840177;11870,3618524183;1,00856405888808;1,00856405888808;1,03171041931422;1,08456948349734;1,16813501721849;2
"251";138;9;67423,1953324215;70266,4658557578;1;1,00916594059329;1,03030380874366;1,05923510829491;1,15395651991276;2
"253";17;1;8271,3162712019;8677,57422139736;1;1,0099284996406;1,03644818761773;1,06524751586254;1,13738528100257;2
"279";40;2;19987,0184183175;21974,9480712577;1;1,00878913605341;1,03565848768446;1,10488264089661;1,41193608122191;2
"287";1;0;494,965310774064;502,506316794503;1,0152354232838;1,0152354232838;1,0152354232838;1,0152354232838;1,0152354232838;1
"289";25;2;12558,4666432848;13677,5651973063;1;1,02162217770658;1,03002771891627;1,16509862613068;1,33321249527435;2
"291";25;1;13623,3354340536;15301,8199438335;1;1,10391838945582;1,14098259513422;1,1628231603903;1,40233372572689;2
"293";152;14;83342,431215258;96364,3373304094;1;1,06291776764699;1,12551620659496;1,2278572131194;1,49396664167568;2
"295";10;1;4904,55922444493;5596,98106245688;1;1,10654959688766;1,16100191852221;1,1799182534783;1,22257474343715;2
"297";46;1;23171,51355372;25887,296932175;1;1,05468505072872;1,06951343183352;1,16454315330708;1,28868199694376;2
"299";14;6;8387,22519708884;8619,104957789;1;1;1,01284147186677;1,02310687832636;1,27206683196953;2
"303";102;6;54550,9735442534;62243,8611497872;1;1,09257821480013;1,15643904394073;1,20904770417945;1,33951751781169;2
"305";30;2;14865,0646505188;15680,9513902776;1;1,00978630356018;1,03785046947488;1,0965961877225;1,16939940716404;2
"319";73;5;38634,8350281702;44527,6688270118;1;1,0437847847437;1,09306141034986;1,22699016875504;1,56353288535815;2
"31";29;1;14595,1696178095;16072,3994728234;1;1,05980493444779;1,08024550171563;1,12566507144358;1,35306891392664;2
"329";30;4;16165,2782161535;17839,3395178458;1;1,0508594066725;1,09904166765465;1,13842426893376;1,2753170881757;2
"33";85;8;45363,9047224496;53309,1706370981;1;1,06797272741716;1,16773658295885;1,26829237585965;1,49046562853273;2
"35";41;3;21443,959045102;24107,8206238794;1;1,07651039207091;1,12933785546676;1,18285116602697;1,30628944122494;2
"37";136;13;77157,2931226803;87912,409462517;1;1,06552576008738;1,14696303805287;1,24059077662669;1,45786312745388;2
"39A";63;4;33616,1807845135;38062,2995839113;1;1,0906330614835;1,12673460648464;1,18967080087931;1,27571146703728;2
"39B";59;5;31645,3940361197;35314,1586971398;1;1,03928511683252;1,10411864922525;1,17585503434413;1,33932630741287;2
"41";65;4;34539,2417846512;39899,5607744072;1;1,09516607166372;1,15155089985591;1,21350681317029;1,4657926850901;2
"43";39;2;22905,1677069214;26516,5315892168;1;1,11105427281072;1,15329859040429;1,19619329447583;1,56444045596366;3
"47";11;3;6122,51594358093;6835,13476593626;1;1,0299024672239;1,08842641959682;1,22618293018374;1,31937696905828;2
"53";82;5;47603,4496161078;53503,7613941077;1;1,06797272741716;1,11490428696352;1,18526346593998;1,48233000833033;3
"55A";29;4;15780,74606523;17588,6874922194;1;1,06797272741716;1,11709594706564;1,16454315330708;1,27850559326785;2
"55B";51;5;28720,5015244861;34240,4798023753;1;1,08764290580664;1,21805996567472;1,31750798564569;1,49857452816138;2
"57A";177;16;96277,7060857183;109301,003902885;1;1,06797272741716;1,13287332433589;1,20108171100516;1,37074075907211;2
"57B";134;13;70202,1634654932;79404,1488958875;1;1,06371712372516;1,13591846899778;1,18986234376938;1,33364306082081;2
"5";42;4;23294,7955466692;26428,4146959114;1;1,05980493444779;1,10350404610306;1,14734944591573;1,43491117767104;2
"61";38;2;19307,1991404776;21718,1502517143;1;1,07896239752038;1,12219179259556;1,20324204201006;1,26243125807738;2
"63B";66;6;32855,6017431469;36811,0435250173;1;1,05109640358696;1,13127556344083;1,14277085977152;1,41498224428758;2
"65";50;4;26398,1048180115;29541,2022659604;1;1,0711326266145;1,11638813392253;1,17949006201515;1,28484065798986;2
"67";49;4;23727,9161908226;25945,3599302786;1;1,04145747756818;1,07828137681615;1,16535424239093;1,21169627852671;2
"71";44;4;20100,0312038277;21825,1628463059;1;1,07986766406362;1,09229779051257;1,09428649820128;1,20938216901162;2
"73";38;2;19560,7706602481;22159,4154989481;1;1,06969018737324;1,13691999777358;1,17815093294203;1,31111703775574;2
"741";42;9;23254,9543896163;25494,5506612052;1;1,03331824556026;1,08278017213429;1,16615406235706;1,30031094969947;2
"75";53;3;27296,9610772362;30770,299601688;1;1,0748425672415;1,14299270579154;1,16773658295885;1,31111703775574;2
"777";3;0;1495,28881030857;1507,51895038351;1;1,00458297029664;1,00916594059329;1,01312059362506;1,01707524665682;1
"77A";124;10;66388,1166322997;73932,929352707;1;1,05980493444779;1,10343402574761;1,15442128010628;1,37591168992676;2
"77B";85;6;45935,1321916902;52730,1102845545;1;1,10160517810582;1,1518591046336;1,19895446069826;1,49053848600498;2
"79";135;13;71167,390851295;77621,414495901;1;1,01213668991886;1,05923510829491;1,12497195005535;1,38139952421985;2
"81A";107;8;55889,2886713688;61218,4335041405;1;1,01213668991886;1,05923510829491;1,14082990474928;1,35666397953036;2
"81B";27;2;14463,5968444918;16957,926571329;1;1,06517900103867;1,16811388077115;1,23499860553855;1,58716972721712;2
"87";56;4;30578,7076163683;35175,037003383;1;1,05890578175552;1,0923279254885;1,26470972777094;1,42823742408183;2
"89";137;10;69766,5749545994;74603,9866996355;1;1,02059485319124;1,03075363602035;1,08542529303037;1,37077512154875;2
"91";99;6;48951,9115617396;51236,8714860143;1;1,01001943418566;1,03716659393331;1,07799009138674;1,14842268273567;2
"93";25;5;13174,0152043186;13872,5658327829;1;1,01118488691106;1,02201768769233;1,04204559950105;1,34109325398268;2
"95";128;7;62719,6259940409;65201,8523023682;1;1,00916594059329;1,01779203544233;1,05522732773068;1,17384025148237;2
"97";274;23;138547,124197453;151150,562921226;1;1,02201768769233;1,05153732849961;1,13557048211989;1,37077512154875;2
"99";42;4;24631,075878186;27756,4394610358;1;1,02274695013809;1,10912561340959;1,19249810689364;1,70301734468198;3
"9A";62;1;32310,1387059546;36621,1880722449;1;1,10074636935496;1,11223785338987;1,19573155718281;1,31357085559381;2
"9B";70;4;35871,2650300084;40128,7445335058;1;1,06797272741716;1,11427733774226;1,14771317004368;1,28146995820763;2
