"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
417;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1206-1";4100;2;80;844,675781828861
420;55;"P";80;1;0,923076923076923;1;1;0,923076923076923;"DE1002-1";3990;1;80;1144,47065334214
421;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1206-1";1890;1;80;832,861234470851
424;55;"P";80;0,948717948717949;0,923076923076923;1;1;0,923076923076923;"G1206-3";1287;1;100;719,996986781
427;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1206-3";1387;1;80;731,256969660961
429;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1206-3";3674;2;80;845,648234993263
430;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1206-3";2187;1;80;878,855442455221
432;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"203-1";1868;1;90;862,034971862017
444;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"203-1";1668;1;80;774,389929299347
446;55;"P";80;0,948717948717949;0,923076923076923;1;1;0,923076923076923;"203-1";1368;1;90;734,960755497322
459;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1700-1";1487;1;90;739,987007410087
460;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1700-1";1687;1;90;829,759277213968
463;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"66-1";3526;1;100;851,471826254512
470;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"66-2";3726;1;90;861,475955861158
479;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"294-3";1180;1;80;828,821204624285
481;55;"P";80;0,948717948717949;0,923076923076923;1;1;0,923076923076923;"203-1";1267;1;80;723,82232977772
493;55;"P";80;0,948717948717949;0,923076923076923;1;1;0,923076923076923;"260-2";2618;2;70;722,940286574494
496;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1206-1";1790;1;80;825,855425369036
497;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1206-1";1770;1;80;824,503435149423
503;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1206-4";1887;1;60;850,831560269751
533;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"261-1";1480;1;80;866,956293901937
552;55;"P";80;0,948717948717949;0,923076923076923;1;1;0,923076923076923;"G2000-1";1717;1;90;666,991746973488
558;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"225-1";1428;1;80;765,051369944555
559;55;"P";80;0,948717948717949;0,923076923076923;1;1;0,923076923076923;"DH1004-1";872;1;80;722,492826710731
561;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1700-1";2087;1;80;843,448458432685
562;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1700-1";1502;1;80;741,966991403147
569;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"212-1";963;1;80;744,393554925318
620;55;"P";80;0,948717948717949;0,923076923076923;1;1;0,923076923076923;"203-1";1268;1;80;723,928816831304
628;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"294-1";1329;1;80;888,409434187344
639;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"D 75BB-1";1066;1;80;858,288374624192
646;55;"P";80;0,948717948717949;0,923076923076923;1;1;0,923076923076923;"G1206-3";1187;1;100;709,724385510101
647;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1206-3";1487;1;100;743,863683903742
649;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1206-3";1887;1;100;850,060825615451
654;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"298-1";1068;1;80;864,554926740386
672;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"290-1";1079;1;80;842,12687115068
676;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"1293-2";1680;1;65;907,048745660469
703;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"294-3";1370;1;80;851,010852258939
711;55;"P";80;1;0,923076923076923;1;1;0,923076923076923;"294-1";1764;1;40;1044,62369284665
712;55;"P";80;1;0,923076923076923;1;1;0,923076923076923;"294-2";1789;1;40;826,673062120555
723;55;"P";80;1;0,923076923076923;1;1;0,923076923076923;"363-1";2376;2;60;1091,19235533329
751;55;"P";80;0,948717948717949;0,923076923076923;1;1;0,923076923076923;"232-2";1922;1;90;672,354179459543
758;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"203-1";1598;1;100;764,044899780951
772;55;"P";80;0,948717948717949;0,923076923076923;1;1;0,923076923076923;"232-2";2072;1;90;720,287292515375
779;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"250-1";3476;1;90;840,242435762511
780;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"246-1";1882;1;90;731,748534253445
784;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"250-1";3326;1;90;834,219829797536
788;55;"P";80;0,948717948717949;0,923076923076923;1;1;0,923076923076923;"250-1";2406;1;90;713,072938314171
872;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"232-2";2762;1;100;837,586834390301
876;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"204-2";2029;2;80;736,464540548566
880;55;"P";80;0,948717948717949;0,923076923076923;1;1;0,923076923076923;"232-2";2087;1;80;721,271380349305
883;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"66-1";3726;1;90;861,475955861158
920;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"264-1";4356;1;80;861,994154651227
921;55;"P";80;0,948717948717949;0,923076923076923;1;1;0,923076923076923;"264-1";3076;1;90;729,06596181076
923;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"246-1";2482;1;80;846,949303582289
925;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"285-2";2560;1;90;760,41644408011
940;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"298-1";1168;1;80;993,092254336633
943;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1206-2";1687;1;80;760,777929677969
947;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"261-2";1880;1;50;1010,30899925568
949;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"232-2";2772;1;90;838,073405501548
950;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"232-2";2662;1;90;767,656189363023
951;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"261-1";1400;1;80;855,699470896343
952;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"261-1";1330;1;80;846,734229834727
953;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"261-1";1380;1;100;853,063597455062
965;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"294-1";1179;1;80;857,83165597081
971;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"295-1";1129;1;80;848,127707813861
974;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"295-1";1359;1;80;892,217654493737
977;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"260-2";1704;1;90;836,940762254578
990;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"261-2";1965;1;50;1017,40948465772
1009;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1206-3";1937;1;100;854,427453240697
1015;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"66-1";3096;1;90;771,51003906066
1023;55;"P";80;1;0,923076923076923;1;1;0,923076923076923;"247-1";4809;1;90;1020,76310048782
1024;55;"P";80;1;0,923076923076923;1;1;0,923076923076923;"66-1";4806;1;90;1026,46686830793
1027;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"G1000-1";1380;1;100;846,216278255361
1031;55;"P";80;1;0,923076923076923;1;1;0,923076923076923;"295-2";1829;1;40;847,868633633527
1044;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"1265-1";1684;1;100;726,119853319977
1046;55;"P";80;0,974358974358974;0,923076923076923;1;1;0,923076923076923;"295-1";1379;1;40;897,690764899789
1047;55;"P";80;1;0,923076923076923;1;1;0,923076923076923;"295-1";1679;1;40;1033,23713261514
1053;55;"P";80;1;0,923076923076923;1;1;0,923076923076923;"295-1";1479;1;80;1012,37115678078
9;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"295-1";1079;1;80;840,767427420357
12;54;"P";80;0,948717948717949;0,948717948717949;1;1;0,948717948717949;"ER 20D-2";1880;1;80;728,401896200851
14;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"211-1";2241;2;80;868,856009115219
20;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"189-2";2786;1;90;620,549548046808
26;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"28-1";2385;1;90;598,440060196747
32;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"295-1";1279;1;80;874,125921182136
34;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2635;1;90;614,36142410552
35;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2735;1;90;621,013684374261
36;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2785;1;90;624,404985634597
37;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2235;1;90;589,335039488991
42;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2435;1;90;601,547298532132
43;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"140-1";1683;1;100;604,640697797347
47;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"155-1";2373;1;100;604,207408534756
48;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"155-1";2323;1;100;600,707628484889
49;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"140-1";2083;1;100;646,990739171677
50;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"140-1";1548;1;100;592,03795154088
57;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"264-1";3456;1;80;748,030440160666
73;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"155-1";2223;1;90;593,896082863427
77;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185CL1-1";2384;1;100;598,269033992398
79;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1206-3";2087;1;80;868,486516042941
80;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2115;1;90;582,273892390799
83;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2085;1;90;580,538204465095
91;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2285;1;90;592,334765742498
93;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185CL1-1";2684;1;90;617,463890808636
94;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185CL1-1";2984;1;100;638,19269424981
98;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1206-1";1815;1;80;827,567584800507
102;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1206-1";2090;1;80;848,34885522398
108;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"4370-1";2290;1;100;595,569741493059
121;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"4370-1";1990;1;100;577,137028459099
126;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"151-1";4156;2;90;577,670997301163
128;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"9274-1";1980;1;80;1009,21419097202
129;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"140-1";4086;2;90;641,964640354022
131;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"189-2";5572;2;80;620,420901891102
139;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2385;1;90;598,440060196747
142;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"151-1";2518;1;90;604,065942666154
143;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"140-1";3966;2;90;635,225770293241
144;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2485;1;90;604,69210417144
146;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"145-2";2180;1;90;592,490029617208
155;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"140-1";1873;1;90;623,708221389504
156;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"G2000-1";1687;1;100;663,378654183314
161;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"189-2";2486;1;90;601,615224519492
162;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"140-1";1883;1;90;624,760178595852
164;54;"P";80;1;0,948717948717949;1;1;0,948717948717949;"294-3";1480;1;80;866,391200038519
166;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"294-3";1245;1;80;835,938264255897
167;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"232-2";2322;1;80;737,825373295457
174;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"260-2";1484;1;90;744,385797582434
175;54;"P";80;1;0,948717948717949;1;1;0,948717948717949;"G1206-1";2690;1;80;1009,57106628403
177;54;"P";80;1;0,948717948717949;1;1;0,948717948717949;"G1206-1";2590;1;80;1004,61835419349
181;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"DH1004-1";1072;1;90;761,324117047126
184;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1206-3";1687;1;80;833,860836241492
194;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"152-2";2952;1;90;632,928122887835
201;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"151-1";4236;2;90;579,930996462951
204;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"145-2";2430;1;100;609,632469132179
206;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1700-2";1688;1;90;744,699216404007
215;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"151-1";2418;1;90;597,836779797821
218;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"155-1";2598;1;90;620,833573646779
219;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2935;1;90;634,85462027484
220;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"155-1";2523;1;100;615,120742348903
221;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"151-1";2118;1;90;580,098896305925
222;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2245;1;90;589,932222248732
226;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";3075;1;90;645,006809268745
227;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2585;1;90;611,098173596006
228;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";3035;1;90;642,064798933934
229;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"142-1";2865;2;80;590,772363693401
235;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2065;1;90;579,387496336141
242;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"145-2";2080;1;90;586,019893224089
262;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"294-1";1079;1;80;842,070390564308
266;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"294-3";1380;1;80;852,312912252603
273;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2665;1;80;616,339246832499
276;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"152-3";2587;1;90;608,86553555092
280;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"155-1";2773;1;90;634,938894594727
281;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"155-1";2663;1;90;625,938547025696
283;54;"P";80;0,948717948717949;0,948717948717949;1;1;0,948717948717949;"ER 20D-2";1970;1;90;735,630046341163
284;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"6186-1";2484;1;80;604,626881921935
286;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"140-1";1833;1;90;619,551512383474
288;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"261-1";1280;1;60;808,587415194737
292;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"294-1";1279;1;80;876,808216840436
297;54;"P";80;0,948717948717949;0,948717948717949;1;1;0,948717948717949;"ER 20D-5";1530;1;100;715,305357400849
316;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"140-1";1382;1;80;577,461366172855
343;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"146-3";2244;1;90;590,971276210903
363;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"146-3";2064;1;90;580,29472326292
376;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"294-3";1280;1;80;839,957208015393
377;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";3940;2;80;573,914123247383
382;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"4370-1";1975;1;90;576,253619819337
392;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2685;1;100;617,666221919019
393;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2275;1;80;591,73204543665
394;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"ER 20D-2";1580;1;90;658,846939320053
396;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"6186-1";2284;1;100;592,272127849417
413;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"155-1";2383;1;100;604,915264717992
415;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"232-2";2422;1;90;745,672789236477
417;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1206-1";4100;2;80;844,675781828861
419;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"151-1";2918;1;80;630,843796067591
420;54;"P";80;1;0,948717948717949;1;1;0,948717948717949;"DE1002-1";3990;1;80;1144,47065334214
421;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1206-1";1890;1;80;832,861234470851
424;54;"P";80;0,948717948717949;0,948717948717949;1;1;0,948717948717949;"G1206-3";1287;1;100;719,996986781
427;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1206-3";1387;1;80;731,256969660961
429;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1206-3";3674;2;80;845,648234993263
430;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1206-3";2187;1;80;878,855442455221
432;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"203-1";1868;1;90;862,034971862017
437;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2265;1;90;591,130718965563
442;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"189-2";2386;1;100;595,588517532584
444;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"203-1";1668;1;80;774,389929299347
445;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"140-1";1483;1;90;586,216430210027
446;54;"P";80;0,948717948717949;0,948717948717949;1;1;0,948717948717949;"203-1";1368;1;90;734,960755497322
447;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"140-1";1733;1;90;609,498107693501
448;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"140-1";1583;1;90;595,236935662058
449;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"203-1";968;1;90;637,606220841031
450;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"203-1";1068;1;90;651,950988930354
459;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1700-1";1487;1;90;739,987007410087
460;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1700-1";1687;1;90;829,759277213968
463;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"66-1";3526;1;100;851,471826254512
467;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"28-1";2085;1;90;580,538204465095
469;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"189-2";2481;1;90;601,310657174578
470;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"66-2";3726;1;90;861,475955861158
474;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"189-2";2491;1;90;601,920137190588
479;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"294-3";1180;1;80;828,821204624285
481;54;"P";80;0,948717948717949;0,948717948717949;1;1;0,948717948717949;"203-1";1267;1;80;723,82232977772
489;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2185;1;90;586,369535804156
493;54;"P";80;0,948717948717949;0,948717948717949;1;1;0,948717948717949;"260-2";2618;2;70;722,940286574494
496;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1206-1";1790;1;80;825,855425369036
497;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1206-1";1770;1;80;824,503435149423
503;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1206-4";1887;1;60;850,831560269751
522;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"28-1";2705;1;90;619,000022712485
525;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"139-1";2086;1;100;647,412417381938
533;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"261-1";1480;1;80;866,956293901937
552;54;"P";80;0,948717948717949;0,948717948717949;1;1;0,948717948717949;"G2000-1";1717;1;90;666,991746973488
558;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"225-1";1428;1;80;765,051369944555
559;54;"P";80;0,948717948717949;0,948717948717949;1;1;0,948717948717949;"DH1004-1";872;1;80;722,492826710731
561;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1700-1";2087;1;80;843,448458432685
562;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"G1700-1";1502;1;80;741,966991403147
565;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"139-1";1486;1;100;586,541718593309
569;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"212-1";963;1;80;744,393554925318
581;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"140-1";1568;1;90;593,86028788004
589;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"155-1";2403;1;100;606,339082300775
593;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"155-1";2643;1;90;624,351829442073
596;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"155-1";2723;1;100;630,788415580463
597;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"4370-1";2090;1;100;583,1156251765
610;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"185-2";2205;1;90;587,551679553819
620;54;"P";80;0,948717948717949;0,948717948717949;1;1;0,948717948717949;"203-1";1268;1;80;723,928816831304
621;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;"155-1";2623;1;100;622,779440332937
628;54;"P";80;0,974358974358974;0,948717948717949;1;1;0,948717948717949;"294-1";1329;1;80;888,409434187344
